24 cycles	 0.000024 seconds
110 cycles	 0.000110 seconds
109 cycles	 0.000110 seconds
109 cycles	 0.000110 seconds
110 cycles	 0.000110 seconds
110 cycles	 0.000111 seconds
109 cycles	 0.000110 seconds
109 cycles	 0.000111 seconds
109 cycles	 0.000110 seconds
109 cycles	 0.000110 seconds
109 cycles	 0.000110 seconds
110 cycles	 0.000111 seconds
109 cycles	 0.000110 seconds
109 cycles	 0.000110 seconds
109 cycles	 0.000110 seconds
110 cycles	 0.000111 seconds
110 cycles	 0.000111 seconds
111 cycles	 0.000110 seconds
109 cycles	 0.000110 seconds
109 cycles	 0.000110 seconds
109 cycles	 0.000110 seconds
109 cycles	 0.000110 seconds
110 cycles	 0.000111 seconds
109 cycles	 0.000111 seconds
109 cycles	 0.000111 seconds
110 cycles	 0.000111 seconds
110 cycles	 0.000111 seconds
110 cycles	 0.000111 seconds
110 cycles	 0.000111 seconds
110 cycles	 0.000111 seconds
110 cycles	 0.000111 seconds
109 cycles	 0.000111 seconds
109 cycles	 0.000111 seconds
110 cycles	 0.000111 seconds
110 cycles	 0.000111 seconds
109 cycles	 0.000111 seconds
110 cycles	 0.000111 seconds
110 cycles	 0.000110 seconds
110 cycles	 0.000110 seconds
109 cycles	 0.000110 seconds
111 cycles	 0.000112 seconds
109 cycles	 0.000111 seconds
110 cycles	 0.000111 seconds
110 cycles	 0.000110 seconds
109 cycles	 0.000110 seconds
111 cycles	 0.000111 seconds
110 cycles	 0.000111 seconds
110 cycles	 0.000111 seconds
110 cycles	 0.000111 seconds
109 cycles	 0.000110 seconds
110 cycles	 0.000111 seconds
110 cycles	 0.000111 seconds
110 cycles	 0.000111 seconds
110 cycles	 0.000111 seconds
110 cycles	 0.000111 seconds
110 cycles	 0.000111 seconds
110 cycles	 0.000110 seconds
111 cycles	 0.000111 seconds
110 cycles	 0.000111 seconds
110 cycles	 0.000110 seconds
110 cycles	 0.000111 seconds
110 cycles	 0.000111 seconds
111 cycles	 0.000111 seconds
109 cycles	 0.000111 seconds
110 cycles	 0.000111 seconds
110 cycles	 0.000111 seconds
110 cycles	 0.000111 seconds
110 cycles	 0.000111 seconds
111 cycles	 0.000111 seconds
110 cycles	 0.000111 seconds
110 cycles	 0.000111 seconds
110 cycles	 0.000111 seconds
110 cycles	 0.000111 seconds
111 cycles	 0.000111 seconds
111 cycles	 0.000112 seconds
110 cycles	 0.000111 seconds
111 cycles	 0.000112 seconds
110 cycles	 0.000112 seconds
111 cycles	 0.000113 seconds
112 cycles	 0.000112 seconds
111 cycles	 0.000111 seconds
111 cycles	 0.000111 seconds
110 cycles	 0.000111 seconds
110 cycles	 0.000111 seconds
111 cycles	 0.000112 seconds
111 cycles	 0.000111 seconds
112 cycles	 0.000111 seconds
111 cycles	 0.000111 seconds
111 cycles	 0.000111 seconds
111 cycles	 0.000111 seconds
111 cycles	 0.000111 seconds
111 cycles	 0.000112 seconds
110 cycles	 0.000112 seconds
111 cycles	 0.000112 seconds
111 cycles	 0.000112 seconds
110 cycles	 0.000112 seconds
110 cycles	 0.000111 seconds
110 cycles	 0.000111 seconds
110 cycles	 0.000111 seconds
112 cycles	 0.000111 seconds
112 cycles	 0.000111 seconds
111 cycles	 0.000111 seconds
110 cycles	 0.000112 seconds
111 cycles	 0.000112 seconds
111 cycles	 0.000113 seconds
111 cycles	 0.000112 seconds
111 cycles	 0.000112 seconds
111 cycles	 0.000112 seconds
111 cycles	 0.000112 seconds
112 cycles	 0.000112 seconds
111 cycles	 0.000112 seconds
111 cycles	 0.000111 seconds
111 cycles	 0.000111 seconds
110 cycles	 0.000111 seconds
110 cycles	 0.000111 seconds
112 cycles	 0.000111 seconds
112 cycles	 0.000111 seconds
111 cycles	 0.000111 seconds
110 cycles	 0.000111 seconds
111 cycles	 0.000112 seconds
111 cycles	 0.000112 seconds
112 cycles	 0.000112 seconds
110 cycles	 0.000112 seconds
111 cycles	 0.000112 seconds
111 cycles	 0.000111 seconds
111 cycles	 0.000111 seconds
111 cycles	 0.000112 seconds
111 cycles	 0.000112 seconds
111 cycles	 0.000112 seconds
111 cycles	 0.000111 seconds
112 cycles	 0.000113 seconds
112 cycles	 0.000112 seconds
111 cycles	 0.000112 seconds
111 cycles	 0.000112 seconds
111 cycles	 0.000112 seconds
111 cycles	 0.000111 seconds
112 cycles	 0.000112 seconds
111 cycles	 0.000112 seconds
111 cycles	 0.000112 seconds
114 cycles	 0.000116 seconds
111 cycles	 0.000113 seconds
111 cycles	 0.000112 seconds
111 cycles	 0.000113 seconds
111 cycles	 0.000112 seconds
111 cycles	 0.000112 seconds
111 cycles	 0.000112 seconds
111 cycles	 0.000112 seconds
112 cycles	 0.000113 seconds
112 cycles	 0.000113 seconds
112 cycles	 0.000113 seconds
111 cycles	 0.000113 seconds
112 cycles	 0.000113 seconds
112 cycles	 0.000113 seconds
112 cycles	 0.000113 seconds
111 cycles	 0.000112 seconds
112 cycles	 0.000113 seconds
112 cycles	 0.000112 seconds
112 cycles	 0.000112 seconds
112 cycles	 0.000112 seconds
111 cycles	 0.000112 seconds
112 cycles	 0.000112 seconds
112 cycles	 0.000113 seconds
111 cycles	 0.000112 seconds
113 cycles	 0.000114 seconds
112 cycles	 0.000113 seconds
113 cycles	 0.000113 seconds
115 cycles	 0.000115 seconds
164 cycles	 0.000174 seconds
114 cycles	 0.000115 seconds
112 cycles	 0.000112 seconds
111 cycles	 0.000112 seconds
132 cycles	 0.000157 seconds
112 cycles	 0.000114 seconds
113 cycles	 0.000112 seconds
113 cycles	 0.000112 seconds
112 cycles	 0.000112 seconds
112 cycles	 0.000113 seconds
112 cycles	 0.000113 seconds
112 cycles	 0.000112 seconds
113 cycles	 0.000112 seconds
112 cycles	 0.000113 seconds
112 cycles	 0.000114 seconds
112 cycles	 0.000113 seconds
112 cycles	 0.000113 seconds
112 cycles	 0.000113 seconds
112 cycles	 0.000114 seconds
113 cycles	 0.000114 seconds
112 cycles	 0.000113 seconds
112 cycles	 0.000113 seconds
112 cycles	 0.000114 seconds
112 cycles	 0.000113 seconds
111 cycles	 0.000112 seconds
112 cycles	 0.000113 seconds
112 cycles	 0.000113 seconds
113 cycles	 0.000113 seconds
112 cycles	 0.000113 seconds
111 cycles	 0.000113 seconds
112 cycles	 0.000113 seconds
111 cycles	 0.000112 seconds
112 cycles	 0.000113 seconds
112 cycles	 0.000113 seconds
114 cycles	 0.000114 seconds
114 cycles	 0.000113 seconds
114 cycles	 0.000113 seconds
113 cycles	 0.000113 seconds
112 cycles	 0.000113 seconds
112 cycles	 0.000113 seconds
112 cycles	 0.000113 seconds
112 cycles	 0.000113 seconds
112 cycles	 0.000112 seconds
112 cycles	 0.000113 seconds
113 cycles	 0.000114 seconds
112 cycles	 0.000113 seconds
112 cycles	 0.000113 seconds
112 cycles	 0.000113 seconds
112 cycles	 0.000113 seconds
112 cycles	 0.000113 seconds
112 cycles	 0.000114 seconds
113 cycles	 0.000114 seconds
112 cycles	 0.000113 seconds
113 cycles	 0.000114 seconds
113 cycles	 0.000114 seconds
112 cycles	 0.000114 seconds
113 cycles	 0.000114 seconds
113 cycles	 0.000114 seconds
112 cycles	 0.000113 seconds
113 cycles	 0.000114 seconds
112 cycles	 0.000114 seconds
112 cycles	 0.000113 seconds
112 cycles	 0.000113 seconds
113 cycles	 0.000113 seconds
114 cycles	 0.000113 seconds
112 cycles	 0.000113 seconds
113 cycles	 0.000113 seconds
117 cycles	 0.000125 seconds
114 cycles	 0.000116 seconds
112 cycles	 0.000113 seconds
112 cycles	 0.000113 seconds
112 cycles	 0.000113 seconds
112 cycles	 0.000114 seconds
113 cycles	 0.000114 seconds
113 cycles	 0.000114 seconds
113 cycles	 0.000114 seconds
113 cycles	 0.000114 seconds
113 cycles	 0.000114 seconds
114 cycles	 0.000114 seconds
113 cycles	 0.000114 seconds
113 cycles	 0.000113 seconds
113 cycles	 0.000114 seconds
113 cycles	 0.000114 seconds
115 cycles	 0.000116 seconds
113 cycles	 0.000116 seconds
118 cycles	 0.000123 seconds
114 cycles	 0.000115 seconds
114 cycles	 0.000115 seconds
113 cycles	 0.000114 seconds
113 cycles	 0.000114 seconds
113 cycles	 0.000114 seconds
113 cycles	 0.000114 seconds
113 cycles	 0.000114 seconds
113 cycles	 0.000114 seconds
113 cycles	 0.000114 seconds
113 cycles	 0.000114 seconds
114 cycles	 0.000114 seconds
114 cycles	 0.000115 seconds
115 cycles	 0.000116 seconds
114 cycles	 0.000114 seconds
113 cycles	 0.000113 seconds
113 cycles	 0.000114 seconds
112 cycles	 0.000114 seconds
113 cycles	 0.000113 seconds
114 cycles	 0.000114 seconds
114 cycles	 0.000114 seconds
115 cycles	 0.000116 seconds
115 cycles	 0.000116 seconds
123 cycles	 0.000129 seconds
128 cycles	 0.000142 seconds
113 cycles	 0.000115 seconds
114 cycles	 0.000115 seconds
113 cycles	 0.000114 seconds
113 cycles	 0.000114 seconds
112 cycles	 0.000114 seconds
113 cycles	 0.000114 seconds
114 cycles	 0.000114 seconds
114 cycles	 0.000114 seconds
113 cycles	 0.000114 seconds
113 cycles	 0.000114 seconds
114 cycles	 0.000115 seconds
114 cycles	 0.000114 seconds
113 cycles	 0.000114 seconds
114 cycles	 0.000114 seconds
113 cycles	 0.000114 seconds
114 cycles	 0.000115 seconds
113 cycles	 0.000115 seconds
113 cycles	 0.000114 seconds
113 cycles	 0.000114 seconds
113 cycles	 0.000115 seconds
113 cycles	 0.000114 seconds
113 cycles	 0.000114 seconds
113 cycles	 0.000115 seconds
113 cycles	 0.000114 seconds
113 cycles	 0.000114 seconds
113 cycles	 0.000114 seconds
114 cycles	 0.000114 seconds
113 cycles	 0.000114 seconds
113 cycles	 0.000114 seconds
113 cycles	 0.000114 seconds
113 cycles	 0.000114 seconds
113 cycles	 0.000114 seconds
114 cycles	 0.000114 seconds
114 cycles	 0.000114 seconds
113 cycles	 0.000114 seconds
113 cycles	 0.000114 seconds
113 cycles	 0.000114 seconds
114 cycles	 0.000116 seconds
114 cycles	 0.000115 seconds
114 cycles	 0.000115 seconds
114 cycles	 0.000115 seconds
114 cycles	 0.000115 seconds
114 cycles	 0.000114 seconds
114 cycles	 0.000114 seconds
114 cycles	 0.000115 seconds
114 cycles	 0.000114 seconds
114 cycles	 0.000114 seconds
114 cycles	 0.000114 seconds
115 cycles	 0.000114 seconds
115 cycles	 0.000115 seconds
114 cycles	 0.000115 seconds
114 cycles	 0.000118 seconds
114 cycles	 0.000115 seconds
113 cycles	 0.000115 seconds
114 cycles	 0.000115 seconds
113 cycles	 0.000115 seconds
114 cycles	 0.000115 seconds
114 cycles	 0.000114 seconds
115 cycles	 0.000115 seconds
116 cycles	 0.000117 seconds
115 cycles	 0.000116 seconds
115 cycles	 0.000115 seconds
114 cycles	 0.000114 seconds
114 cycles	 0.000114 seconds
116 cycles	 0.000117 seconds
114 cycles	 0.000115 seconds
114 cycles	 0.000115 seconds
114 cycles	 0.000116 seconds
114 cycles	 0.000114 seconds
114 cycles	 0.000115 seconds
114 cycles	 0.000116 seconds
114 cycles	 0.000116 seconds
114 cycles	 0.000116 seconds
114 cycles	 0.000115 seconds
114 cycles	 0.000114 seconds
115 cycles	 0.000115 seconds
114 cycles	 0.000116 seconds
114 cycles	 0.000115 seconds
114 cycles	 0.000115 seconds
114 cycles	 0.000115 seconds
113 cycles	 0.000115 seconds
114 cycles	 0.000116 seconds
114 cycles	 0.000115 seconds
115 cycles	 0.000116 seconds
114 cycles	 0.000116 seconds
114 cycles	 0.000116 seconds
115 cycles	 0.000118 seconds
115 cycles	 0.000117 seconds
115 cycles	 0.000115 seconds
115 cycles	 0.000115 seconds
114 cycles	 0.000115 seconds
114 cycles	 0.000116 seconds
116 cycles	 0.000116 seconds
116 cycles	 0.000116 seconds
114 cycles	 0.000116 seconds
114 cycles	 0.000115 seconds
114 cycles	 0.000115 seconds
114 cycles	 0.000115 seconds
114 cycles	 0.000115 seconds
114 cycles	 0.000115 seconds
114 cycles	 0.000116 seconds
114 cycles	 0.000115 seconds
114 cycles	 0.000115 seconds
114 cycles	 0.000115 seconds
115 cycles	 0.000115 seconds
114 cycles	 0.000115 seconds
114 cycles	 0.000115 seconds
114 cycles	 0.000115 seconds
114 cycles	 0.000115 seconds
115 cycles	 0.000115 seconds
114 cycles	 0.000115 seconds
114 cycles	 0.000116 seconds
115 cycles	 0.000115 seconds
115 cycles	 0.000116 seconds
115 cycles	 0.000116 seconds
114 cycles	 0.000116 seconds
129 cycles	 0.000152 seconds
123 cycles	 0.000126 seconds
115 cycles	 0.000115 seconds
114 cycles	 0.000115 seconds
115 cycles	 0.000115 seconds
115 cycles	 0.000116 seconds
115 cycles	 0.000116 seconds
115 cycles	 0.000116 seconds
114 cycles	 0.000115 seconds
115 cycles	 0.000116 seconds
115 cycles	 0.000116 seconds
114 cycles	 0.000115 seconds
115 cycles	 0.000115 seconds
115 cycles	 0.000115 seconds
115 cycles	 0.000115 seconds
115 cycles	 0.000115 seconds
116 cycles	 0.000115 seconds
115 cycles	 0.000116 seconds
114 cycles	 0.000116 seconds
115 cycles	 0.000116 seconds
115 cycles	 0.000116 seconds
115 cycles	 0.000116 seconds
115 cycles	 0.000117 seconds
115 cycles	 0.000117 seconds
115 cycles	 0.000116 seconds
114 cycles	 0.000116 seconds
115 cycles	 0.000117 seconds
115 cycles	 0.000116 seconds
116 cycles	 0.000117 seconds
116 cycles	 0.000117 seconds
116 cycles	 0.000117 seconds
116 cycles	 0.000117 seconds
116 cycles	 0.000117 seconds
116 cycles	 0.000116 seconds
114 cycles	 0.000115 seconds
115 cycles	 0.000116 seconds
115 cycles	 0.000116 seconds
115 cycles	 0.000116 seconds
115 cycles	 0.000116 seconds
115 cycles	 0.000116 seconds
115 cycles	 0.000116 seconds
115 cycles	 0.000117 seconds
115 cycles	 0.000116 seconds
115 cycles	 0.000116 seconds
115 cycles	 0.000115 seconds
114 cycles	 0.000116 seconds
116 cycles	 0.000116 seconds
115 cycles	 0.000116 seconds
115 cycles	 0.000116 seconds
116 cycles	 0.000115 seconds
116 cycles	 0.000116 seconds
115 cycles	 0.000116 seconds
115 cycles	 0.000116 seconds
115 cycles	 0.000116 seconds
115 cycles	 0.000116 seconds
114 cycles	 0.000116 seconds
115 cycles	 0.000116 seconds
115 cycles	 0.000116 seconds
115 cycles	 0.000116 seconds
115 cycles	 0.000116 seconds
115 cycles	 0.000116 seconds
116 cycles	 0.000118 seconds
116 cycles	 0.000117 seconds
116 cycles	 0.000116 seconds
116 cycles	 0.000116 seconds
115 cycles	 0.000116 seconds
115 cycles	 0.000116 seconds
115 cycles	 0.000117 seconds
116 cycles	 0.000117 seconds
116 cycles	 0.000116 seconds
115 cycles	 0.000116 seconds
115 cycles	 0.000116 seconds
115 cycles	 0.000116 seconds
115 cycles	 0.000117 seconds
115 cycles	 0.000117 seconds
115 cycles	 0.000116 seconds
115 cycles	 0.000116 seconds
116 cycles	 0.000116 seconds
118 cycles	 0.000118 seconds
116 cycles	 0.000117 seconds
116 cycles	 0.000116 seconds
115 cycles	 0.000116 seconds
115 cycles	 0.000116 seconds
116 cycles	 0.000116 seconds
116 cycles	 0.000116 seconds
118 cycles	 0.000118 seconds
116 cycles	 0.000117 seconds
115 cycles	 0.000116 seconds
115 cycles	 0.000116 seconds
115 cycles	 0.000116 seconds
115 cycles	 0.000116 seconds
115 cycles	 0.000116 seconds
116 cycles	 0.000117 seconds
116 cycles	 0.000116 seconds
116 cycles	 0.000117 seconds
117 cycles	 0.000117 seconds
122 cycles	 0.000124 seconds
117 cycles	 0.000118 seconds
116 cycles	 0.000117 seconds
116 cycles	 0.000117 seconds
117 cycles	 0.000116 seconds
117 cycles	 0.000117 seconds
116 cycles	 0.000116 seconds
116 cycles	 0.000116 seconds
116 cycles	 0.000117 seconds
115 cycles	 0.000116 seconds
115 cycles	 0.000116 seconds
117 cycles	 0.000116 seconds
116 cycles	 0.000116 seconds
116 cycles	 0.000116 seconds
116 cycles	 0.000116 seconds
115 cycles	 0.000116 seconds
116 cycles	 0.000116 seconds
117 cycles	 0.000116 seconds
118 cycles	 0.000118 seconds
116 cycles	 0.000117 seconds
116 cycles	 0.000117 seconds
116 cycles	 0.000117 seconds
116 cycles	 0.000117 seconds
117 cycles	 0.000116 seconds
117 cycles	 0.000117 seconds
116 cycles	 0.000117 seconds
116 cycles	 0.000118 seconds
116 cycles	 0.000118 seconds
116 cycles	 0.000117 seconds
116 cycles	 0.000117 seconds
115 cycles	 0.000116 seconds
117 cycles	 0.000116 seconds
117 cycles	 0.000117 seconds
116 cycles	 0.000117 seconds
116 cycles	 0.000117 seconds
116 cycles	 0.000117 seconds
115 cycles	 0.000117 seconds
116 cycles	 0.000117 seconds
116 cycles	 0.000117 seconds
117 cycles	 0.000116 seconds
116 cycles	 0.000117 seconds
116 cycles	 0.000117 seconds
116 cycles	 0.000116 seconds
116 cycles	 0.000117 seconds
116 cycles	 0.000117 seconds
121 cycles	 0.000121 seconds
138 cycles	 0.000140 seconds
137 cycles	 0.000138 seconds
118 cycles	 0.000118 seconds
117 cycles	 0.000117 seconds
116 cycles	 0.000117 seconds
116 cycles	 0.000117 seconds
116 cycles	 0.000117 seconds
116 cycles	 0.000117 seconds
116 cycles	 0.000116 seconds
117 cycles	 0.000117 seconds
116 cycles	 0.000117 seconds
121 cycles	 0.000121 seconds
116 cycles	 0.000119 seconds
117 cycles	 0.000118 seconds
116 cycles	 0.000118 seconds
117 cycles	 0.000117 seconds
116 cycles	 0.000117 seconds
116 cycles	 0.000117 seconds
116 cycles	 0.000117 seconds
117 cycles	 0.000117 seconds
116 cycles	 0.000117 seconds
116 cycles	 0.000117 seconds
116 cycles	 0.000117 seconds
117 cycles	 0.000118 seconds
117 cycles	 0.000117 seconds
116 cycles	 0.000117 seconds
116 cycles	 0.000117 seconds
116 cycles	 0.000117 seconds
117 cycles	 0.000117 seconds
118 cycles	 0.000119 seconds
116 cycles	 0.000117 seconds
117 cycles	 0.000118 seconds
116 cycles	 0.000117 seconds
117 cycles	 0.000117 seconds
117 cycles	 0.000117 seconds
117 cycles	 0.000118 seconds
116 cycles	 0.000117 seconds
118 cycles	 0.000118 seconds
118 cycles	 0.000119 seconds
117 cycles	 0.000117 seconds
117 cycles	 0.000118 seconds
117 cycles	 0.000118 seconds
118 cycles	 0.000117 seconds
117 cycles	 0.000117 seconds
117 cycles	 0.000117 seconds
117 cycles	 0.000117 seconds
117 cycles	 0.000118 seconds
117 cycles	 0.000118 seconds
118 cycles	 0.000118 seconds
117 cycles	 0.000118 seconds
116 cycles	 0.000118 seconds
116 cycles	 0.000118 seconds
116 cycles	 0.000118 seconds
117 cycles	 0.000118 seconds
118 cycles	 0.000118 seconds
117 cycles	 0.000118 seconds
116 cycles	 0.000118 seconds
118 cycles	 0.000119 seconds
118 cycles	 0.000118 seconds
116 cycles	 0.000118 seconds
116 cycles	 0.000118 seconds
117 cycles	 0.000118 seconds
117 cycles	 0.000118 seconds
117 cycles	 0.000118 seconds
117 cycles	 0.000118 seconds
117 cycles	 0.000118 seconds
117 cycles	 0.000117 seconds
117 cycles	 0.000118 seconds
118 cycles	 0.000118 seconds
118 cycles	 0.000119 seconds
117 cycles	 0.000118 seconds
117 cycles	 0.000119 seconds
117 cycles	 0.000118 seconds
117 cycles	 0.000118 seconds
117 cycles	 0.000118 seconds
117 cycles	 0.000118 seconds
118 cycles	 0.000118 seconds
117 cycles	 0.000118 seconds
117 cycles	 0.000118 seconds
116 cycles	 0.000118 seconds
117 cycles	 0.000119 seconds
117 cycles	 0.000118 seconds
117 cycles	 0.000118 seconds
117 cycles	 0.000118 seconds
117 cycles	 0.000118 seconds
117 cycles	 0.000118 seconds
117 cycles	 0.000118 seconds
118 cycles	 0.000118 seconds
119 cycles	 0.000119 seconds
118 cycles	 0.000120 seconds
118 cycles	 0.000119 seconds
117 cycles	 0.000118 seconds
117 cycles	 0.000118 seconds
117 cycles	 0.000119 seconds
117 cycles	 0.000119 seconds
118 cycles	 0.000119 seconds
117 cycles	 0.000118 seconds
117 cycles	 0.000118 seconds
118 cycles	 0.000118 seconds
122 cycles	 0.000132 seconds
118 cycles	 0.000118 seconds
117 cycles	 0.000118 seconds
117 cycles	 0.000118 seconds
117 cycles	 0.000118 seconds
118 cycles	 0.000118 seconds
118 cycles	 0.000118 seconds
117 cycles	 0.000119 seconds
119 cycles	 0.000119 seconds
118 cycles	 0.000119 seconds
118 cycles	 0.000119 seconds
117 cycles	 0.000119 seconds
118 cycles	 0.000119 seconds
117 cycles	 0.000119 seconds
117 cycles	 0.000118 seconds
117 cycles	 0.000118 seconds
118 cycles	 0.000118 seconds
118 cycles	 0.000118 seconds
117 cycles	 0.000119 seconds
117 cycles	 0.000119 seconds
117 cycles	 0.000119 seconds
117 cycles	 0.000119 seconds
117 cycles	 0.000119 seconds
120 cycles	 0.000121 seconds
119 cycles	 0.000119 seconds
119 cycles	 0.000119 seconds
118 cycles	 0.000119 seconds
118 cycles	 0.000119 seconds
117 cycles	 0.000119 seconds
117 cycles	 0.000119 seconds
117 cycles	 0.000119 seconds
119 cycles	 0.000119 seconds
119 cycles	 0.000119 seconds
118 cycles	 0.000119 seconds
117 cycles	 0.000119 seconds
117 cycles	 0.000119 seconds
118 cycles	 0.000119 seconds
118 cycles	 0.000119 seconds
118 cycles	 0.000119 seconds
117 cycles	 0.000118 seconds
118 cycles	 0.000118 seconds
118 cycles	 0.000119 seconds
118 cycles	 0.000120 seconds
117 cycles	 0.000119 seconds
118 cycles	 0.000119 seconds
118 cycles	 0.000118 seconds
117 cycles	 0.000118 seconds
119 cycles	 0.000119 seconds
